Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-12,1546.2074388097778,1546.2074388097778,1523.0642535955992,1531.2940673828125,510183,0.0,0.0
2024-12-13,1520.2709641677022,1540.1721003246346,1442.9605968953945,1514.435302734375,3382381,0.0,0.0
2024-12-16,1511.392894158948,1559.5747645059043,1498.624285711158,1547.55419921875,677446,0.0,0.0
2024-12-17,1544.910454901339,1551.0953572549301,1502.0655974757783,1510.3951416015625,502382,0.0,0.0
2024-12-18,1511.343069103932,1539.2246331605652,1504.260343756981,1520.9693603515625,258848,0.0,0.0
2024-12-19,1501.9660097337767,1548.152650132139,1494.5341652823097,1537.030029296875,432741,0.0,0.0
2024-12-20,1526.3063368123226,1556.8812452643529,1526.3063368123226,1537.8779296875,644522,0.0,0.0
2024-12-23,1550.0978823454398,1562.8664897524338,1531.59322248695,1546.805908203125,415083,0.0,0.0
2024-12-24,1548.501863946123,1559.1756343594457,1523.1639885919699,1532.042236328125,371828,0.0,0.0
2024-12-26,1531.2441752395832,1546.107742402424,1507.1532408969597,1537.6783447265625,486039,0.0,0.0
2024-12-27,1537.6782217051764,1600.5739951856904,1536.431280294156,1582.0693359375,1282686,0.0,0.0
2024-12-30,1585.4610622027228,1597.6312836005484,1571.74470649746,1585.9100341796875,940742,0.0,0.0
2024-12-31,1585.9101379555484,1617.6322568903372,1584.2142244398585,1605.162841796875,1090870,0.0,0.0
2025-01-01,1605.1627491829786,1614.9388187608506,1597.4317122710936,1610.549560546875,181712,0.0,0.0
2025-01-02,1606.0605842859277,1638.082016301527,1589.650883546439,1635.3387451171875,326112,0.0,0.0
2025-01-03,1636.984836898735,1641.8229456699164,1612.5947093354969,1632.0968017578125,296842,0.0,0.0
2025-01-06,1632.0967349692526,1641.8228784833439,1604.8136798250757,1619.7769775390625,237878,0.0,0.0
2025-01-07,1619.727149237118,1653.9432741233545,1614.7393830304734,1638.0323486328125,334037,0.0,0.0
2025-01-08,1653.6437579533956,1653.6437579533956,1598.578874450097,1623.916748046875,399388,0.0,0.0
2025-01-09,1623.9169287591703,1631.4483825886625,1583.6157538808827,1589.401611328125,349155,0.0,0.0
2025-01-10,1581.421026203909,1592.6434989200015,1534.4361763485697,1537.9276123046875,233851,0.0,0.0
2025-01-13,1521.2685232868546,1542.3667963411904,1488.3991963612073,1493.2373046875,433932,0.0,0.0
2025-01-14,1513.2882022233957,1524.2612874076128,1477.6256753746902,1512.24072265625,548516,0.0,0.0
2025-01-15,1519.7722086987937,1536.231835507806,1449.4447123330142,1473.6353759765625,1019075,0.0,0.0
2025-01-16,1476.3287577710523,1485.805512838154,1453.4349613439151,1457.973876953125,189589,0.0,0.0
2025-01-17,1443.5591955298066,1469.3958474807043,1434.4315594956108,1464.5078125,413777,0.0,0.0
2025-01-20,1447.5992842035914,1509.9961609415132,1440.7660694510237,1499.9208984375,377704,0.0,0.0
2025-01-21,1503.6120185189027,1534.785556670943,1491.3420651936062,1495.8310546875,272662,0.0,0.0
2025-01-22,1495.8310645554266,1505.058431909303,1468.797396445964,1497.676513671875,184505,0.0,0.0
2025-01-23,1495.332217886648,1520.2211210367504,1481.9151763147288,1507.2529296875,277968,0.0,0.0
2025-01-24,1502.3151284608862,1503.3126816670356,1439.9680530765534,1446.5518798828125,342816,0.0,0.0
2025-01-27,1437.7235341734545,1443.010614785745,1387.9955320378954,1396.9735107421875,220599,0.0,0.0
2025-01-28,1387.5964797824092,1414.530415766683,1364.8024138685623,1395.7763671875,623507,0.0,0.0
